år,uke,attributt,verdi
2007,37,Laks_omsatt,30996.058447341304
2007,37,Uke_omsatt,34850.245
2007,37,Ørret_omsatt,3540.2507956200111
2007,38,Laks_omsatt,27474.648130218065
2007,38,Uke_omsatt,30890.967
2007,38,Ørret_omsatt,3138.0488286157388
2007,39,Laks_omsatt,28834.861236161061
2007,39,Uke_omsatt,32420.315
2007,39,Ørret_omsatt,3293.4071474390312
2007,40,Laks_omsatt,23780.225503493675
2007,40,Uke_omsatt,27279.338000000003
2007,40,Ørret_omsatt,2609.8535919846254
2007,41,Laks_omsatt,26748.643265132447
2007,41,Uke_omsatt,30684.54
2007,41,Ørret_omsatt,2935.6341762177631
2007,42,Laks_omsatt,25480.581655703667
2007,42,Uke_omsatt,29229.890999999996
2007,42,Ørret_omsatt,2796.4658093854423
2007,43,Laks_omsatt,24632.755072083408
2007,43,Uke_omsatt,28257.311999999998
2007,43,Ørret_omsatt,2703.4177743987138
2007,44,Laks_omsatt,22573.444021019124
2007,44,Uke_omsatt,26180.593
2007,44,Ørret_omsatt,2478.1776073645615
2007,45,Laks_omsatt,21858.04146427261
2007,45,Uke_omsatt,25877.567000000003
2007,45,Ørret_omsatt,2400.75271614006
2007,46,Laks_omsatt,19271.979372353195
2007,46,Uke_omsatt,22815.948
2007,46,Ørret_omsatt,2116.7155757846308
2007,47,Laks_omsatt,19360.287236108903
2007,47,Uke_omsatt,22920.495000000003
2007,47,Ørret_omsatt,2126.4147679155717
2007,48,Laks_omsatt,14846.567536763196
2007,48,Uke_omsatt,17576.737
2007,48,Ørret_omsatt,1630.6555826376368
2007,49,Laks_omsatt,17352.615201618366
2007,49,Uke_omsatt,19156.485
2007,49,Ørret_omsatt,2068.205348153183
2007,50,Laks_omsatt,17248.590012386696
2007,50,Uke_omsatt,19041.646
2007,50,Ørret_omsatt,2055.8069027193492
2007,51,Laks_omsatt,21459.576123705141
2007,51,Uke_omsatt,23690.379999999997
2007,51,Ørret_omsatt,2557.7015102604259
2007,52,Laks_omsatt,6917.5333207235726
2007,52,Uke_omsatt,7636.6370000000006
2007,52,Ørret_omsatt,824.47972502807693
2008,1,Laks_omsatt,9239.1656004350771
2008,1,Uke_omsatt,11096.651000000002
2008,1,Ørret_omsatt,1135.3113983475482
2008,2,Laks_omsatt,10175.002532668794
2008,2,Uke_omsatt,12220.633
2008,2,Ørret_omsatt,1250.3073170384641
2008,3,Laks_omsatt,13592.774539351634
2008,3,Uke_omsatt,16325.529999999999
2008,3,Ørret_omsatt,1670.2841508726233
2008,4,Laks_omsatt,9696.5956976676061
2008,4,Uke_omsatt,11646.045
2008,4,Ørret_omsatt,1191.520543826103
2008,5,Laks_omsatt,13606.142663983946
2008,5,Uke_omsatt,16223.764
2008,5,Ørret_omsatt,1625.1815339332991
2008,6,Laks_omsatt,10117.134883800907
2008,6,Uke_omsatt,11721.697
2008,6,Ørret_omsatt,1071.5055065756585
2008,7,Laks_omsatt,11481.198483519338
2008,7,Uke_omsatt,13302.099
2008,7,Ørret_omsatt,1215.9734488542538
2008,8,Laks_omsatt,11805.220143852528
2008,8,Uke_omsatt,13677.51
2008,8,Ørret_omsatt,1250.2905749264492
2008,9,Laks_omsatt,11230.179681527115
2008,9,Uke_omsatt,13011.268999999998
2008,9,Ørret_omsatt,1189.3880537124583
2008,10,Laks_omsatt,12203.975158867263
2008,10,Uke_omsatt,13202.969000000001
2008,10,Ørret_omsatt,1289.324692397289
2008,11,Laks_omsatt,12902.32646909922
2008,11,Uke_omsatt,13958.486
2008,11,Ørret_omsatt,1363.104061539633
2008,12,Laks_omsatt,9237.34756524573
2008,12,Uke_omsatt,9993.499
2008,12,Ørret_omsatt,975.906633132867
2008,13,Laks_omsatt,12517.718717022528
2008,13,Uke_omsatt,13542.395
2008,13,Ørret_omsatt,1322.4710493297061
2008,14,Laks_omsatt,9130.36701977425
2008,14,Uke_omsatt,10466.13
2008,14,Ørret_omsatt,1011.9919780463076
2008,15,Laks_omsatt,9119.0888178699133
2008,15,Uke_omsatt,10609.554
2008,15,Ørret_omsatt,1022.6437050499558
2008,16,Laks_omsatt,11897.271978125833
2008,16,Uke_omsatt,13841.815999999999
2008,16,Ørret_omsatt,1334.1980255588271
2008,17,Laks_omsatt,13470.912107444694
2008,17,Uke_omsatt,15672.659000000001
2008,17,Ørret_omsatt,1510.671048730657
2008,18,Laks_omsatt,10110.838379009247
2008,18,Uke_omsatt,12070.435000000001
2008,18,Ørret_omsatt,1216.4532125422115
2008,19,Laks_omsatt,14668.809599154743
2008,19,Uke_omsatt,18216.616
2008,19,Ørret_omsatt,1947.9038826413264
2008,20,Laks_omsatt,12184.361572636704
2008,20,Uke_omsatt,15131.277999999998
2008,20,Ørret_omsatt,1617.9884982768083
2008,21,Laks_omsatt,15220.990758599919
2008,21,Uke_omsatt,18902.347999999998
2008,21,Ørret_omsatt,2021.229248079748
2008,22,Laks_omsatt,17296.136791596658
2008,22,Uke_omsatt,21479.39
2008,22,Ørret_omsatt,2296.7925095290625
2008,23,Laks_omsatt,16504.220779457828
2008,23,Uke_omsatt,19043.135000000002
2008,23,Ørret_omsatt,2436.4812293752129
2008,24,Laks_omsatt,19268.129923525939
2008,24,Uke_omsatt,22232.228
2008,24,Ørret_omsatt,2844.5109594187106
2008,25,Laks_omsatt,18356.978247007439
2008,25,Uke_omsatt,21180.91
2008,25,Ørret_omsatt,2709.9996736926837
2008,26,Laks_omsatt,21766.469724946222
2008,26,Uke_omsatt,25114.898
2008,26,Ørret_omsatt,3213.3352809121538
2008,27,Laks_omsatt,20411.633859485406
2008,27,Uke_omsatt,24774.89
2008,27,Ørret_omsatt,2797.244654486879
2008,28,Laks_omsatt,23438.487155352679
2008,28,Uke_omsatt,28828.148
2008,28,Ørret_omsatt,3150.7328755584153
2008,29,Laks_omsatt,24040.0160750005
2008,29,Uke_omsatt,29567.998
2008,29,Ørret_omsatt,3231.5937660319159
2008,30,Laks_omsatt,24637.140747628353
2008,30,Uke_omsatt,30302.431000000004
2008,30,Ørret_omsatt,3311.8626129240233
2008,31,Laks_omsatt,26798.227871479656
2008,31,Uke_omsatt,32518.723
2008,31,Ørret_omsatt,3459.897479260163
2008,32,Laks_omsatt,27609.613661417014
2008,32,Uke_omsatt,31767.549
2008,32,Ørret_omsatt,2991.0225996959762
2008,33,Laks_omsatt,30483.010622168542
2008,33,Uke_omsatt,35073.672000000006
2008,33,Ørret_omsatt,3302.3053055281034
2008,34,Laks_omsatt,28823.757749098339
2008,34,Uke_omsatt,33164.54
2008,34,Ørret_omsatt,3122.5540455929163
2008,35,Laks_omsatt,32317.434240802777
2008,35,Uke_omsatt,37184.354999999996
2008,35,Ørret_omsatt,3501.0332764456607
2008,36,Laks_omsatt,30975.846320181692
2008,36,Uke_omsatt,33514.425
2008,36,Ørret_omsatt,3073.1520962688646
2008,37,Laks_omsatt,34226.595114697608
2008,37,Uke_omsatt,37031.584
2008,37,Ørret_omsatt,3395.6629122461904
2008,38,Laks_omsatt,32874.007397281363
2008,38,Uke_omsatt,35568.147
2008,38,Ørret_omsatt,3261.4710087805206
2008,39,Laks_omsatt,30497.790058151895
2008,39,Uke_omsatt,33901.945
2008,39,Ørret_omsatt,3025.7235421429959
2008,40,Laks_omsatt,28794.3662315318
2008,40,Uke_omsatt,32471.293
2008,40,Ørret_omsatt,2839.4441913274991
2008,41,Laks_omsatt,29113.715273952253
2008,41,Uke_omsatt,32742.254999999997
2008,41,Ørret_omsatt,2859.298004184724
2008,42,Laks_omsatt,29702.38802033709
2008,42,Uke_omsatt,33404.296
2008,42,Ørret_omsatt,2917.1123639467032
2008,43,Laks_omsatt,25085.500194521977
2008,43,Uke_omsatt,28211.989999999998
2008,43,Ørret_omsatt,2463.6814630232216
2008,44,Laks_omsatt,26999.979263787303
2008,44,Uke_omsatt,30365.076999999997
2008,44,Ørret_omsatt,2651.7050845464205
2008,45,Laks_omsatt,27063.338675783991
2008,45,Uke_omsatt,29446.294
2008,45,Ørret_omsatt,2486.5552441559848
2008,46,Laks_omsatt,25615.010489937322
2008,46,Uke_omsatt,27870.439
2008,46,Ørret_omsatt,2353.4841516008596
2008,47,Laks_omsatt,22098.814252504078
2008,47,Uke_omsatt,24044.638
2008,47,Ørret_omsatt,2030.4192002135233
2008,48,Laks_omsatt,23308.822290186956
2008,48,Uke_omsatt,26854.98
2008,48,Ørret_omsatt,2141.5936516592888
2008,49,Laks_omsatt,21355.364291502839
2008,49,Uke_omsatt,22471.822999999997
2008,49,Ørret_omsatt,1939.0836457625176
2008,50,Laks_omsatt,22711.445356692609
2008,50,Uke_omsatt,23898.800000000003
2008,50,Ørret_omsatt,2062.216858567695
2008,51,Laks_omsatt,26767.98919481357
2008,51,Uke_omsatt,28167.420000000002
2008,51,Ørret_omsatt,2430.5541862502241
2008,52,Laks_omsatt,12127.392757112772
2008,52,Uke_omsatt,12761.413
2008,52,Ørret_omsatt,1101.1766711192588
2009,1,Laks_omsatt,1700.2372422102685
2009,1,Uke_omsatt,5581
2009,1,Ørret_omsatt,166.29184163821267
2009,2,Laks_omsatt,14227.048911035396
2009,2,Uke_omsatt,18680.019
2009,2,Ørret_omsatt,1391.4776748552247
2009,3,Laks_omsatt,12667.60295001152
2009,3,Uke_omsatt,16632.477
2009,3,Ørret_omsatt,1238.9559359143586
2009,4,Laks_omsatt,10688.029158520778
2009,4,Uke_omsatt,14033.310000000001
2009,4,Ørret_omsatt,1045.3435603744608
2009,5,Laks_omsatt,12514.766671519288
2009,5,Uke_omsatt,16431.804
2009,5,Ørret_omsatt,1224.00777127672
2009,6,Laks_omsatt,11776.648254292477
2009,6,Uke_omsatt,13966.292000000001
2009,6,Ørret_omsatt,1001.8583883034856
2009,7,Laks_omsatt,13390.497654474426
2009,7,Uke_omsatt,15880.206000000002
2009,7,Ørret_omsatt,1139.1511497172869
2009,8,Laks_omsatt,11855.145233969588
2009,8,Uke_omsatt,14059.384
2009,8,Ørret_omsatt,1008.5362524841821
2009,9,Laks_omsatt,11321.947256258234
2009,9,Uke_omsatt,13427.048
2009,9,Ørret_omsatt,963.17624384149644
2009,10,Laks_omsatt,13737.960667424788
2009,10,Uke_omsatt,13540.149000000001
2009,10,Ørret_omsatt,1022.4224404718874
2009,11,Laks_omsatt,11539.034526514097
2009,11,Uke_omsatt,11372.884999999998
2009,11,Ørret_omsatt,858.77140915555071
2009,12,Laks_omsatt,10602.240716192171
2009,12,Uke_omsatt,10449.58
2009,12,Ørret_omsatt,789.05225381982336
2009,13,Laks_omsatt,11786.381046948118
2009,13,Uke_omsatt,11616.67
2009,13,Ørret_omsatt,877.1797187428707
2009,14,Laks_omsatt,13277.634116646333
2009,14,Uke_omsatt,14922.314999999999
2009,14,Ørret_omsatt,1093.6032624298507
2009,15,Laks_omsatt,10094.684102512678
2009,15,Uke_omsatt,12503.02
2009,15,Ørret_omsatt,885.54566209851123
2009,16,Laks_omsatt,10344.390485388585
2009,16,Uke_omsatt,12812.3
2009,16,Ørret_omsatt,907.45089478420061
2009,17,Laks_omsatt,13517.788185950933
2009,17,Uke_omsatt,16742.79
2009,17,Ørret_omsatt,1185.833907002175
2009,18,Laks_omsatt,12561.563332987746
2009,18,Uke_omsatt,15311.524
2009,18,Ørret_omsatt,1101.9500764698689
2009,19,Laks_omsatt,16658.253985416195
2009,19,Uke_omsatt,19397.786999999997
2009,19,Ørret_omsatt,1711.127649003306
2009,20,Laks_omsatt,18360.673584951091
2009,20,Uke_omsatt,21380.178
2009,20,Ørret_omsatt,1885.999352215395
2009,21,Laks_omsatt,15572.672310364376
2009,21,Uke_omsatt,18133.676
2009,21,Ørret_omsatt,1599.6172337425751
2009,22,Laks_omsatt,22342.477119274587
2009,22,Uke_omsatt,26016.809
2009,22,Ørret_omsatt,2295.0082511339087
2009,23,Laks_omsatt,20095.371338245717
2009,23,Uke_omsatt,23367.119
2009,23,Ørret_omsatt,1766.4461991560104
2009,24,Laks_omsatt,21764.602182130875
2009,24,Uke_omsatt,25308.119
2009,24,Ørret_omsatt,1913.1768283175179
2009,25,Laks_omsatt,24510.051767922683
2009,25,Uke_omsatt,28500.558
2009,25,Ørret_omsatt,2154.5104620268089
2009,26,Laks_omsatt,24393.726759747886
2009,26,Uke_omsatt,28365.294
2009,26,Ørret_omsatt,2144.2851287847166
2009,27,Laks_omsatt,25695.924278501832
2009,27,Uke_omsatt,30385.95
2009,27,Ørret_omsatt,2162.6529981545109
2009,28,Laks_omsatt,28219.401351984041
2009,28,Uke_omsatt,33758.61
2009,28,Ørret_omsatt,2305.081370235313
2009,29,Laks_omsatt,30078.061482461388
2009,29,Uke_omsatt,35982.108
2009,29,Ørret_omsatt,2456.9046774317726
2009,30,Laks_omsatt,32295.646886613013
2009,30,Uke_omsatt,38634.985
2009,30,Ørret_omsatt,2638.0465357673424
2009,31,Laks_omsatt,27153.895366094417
2009,31,Uke_omsatt,32483.955
2009,31,Ørret_omsatt,2218.0462851421385
2009,32,Laks_omsatt,34390.279227811559
2009,32,Uke_omsatt,35839.722
2009,32,Ørret_omsatt,2554.0970407661657
2009,33,Laks_omsatt,39025.294464306477
2009,33,Uke_omsatt,40939.373
2009,33,Ørret_omsatt,2898.3303231136993
2009,34,Laks_omsatt,36778.588914543325
2009,34,Uke_omsatt,38582.473
2009,34,Ørret_omsatt,2731.472009515524
2009,35,Laks_omsatt,42132.501871047039
2009,35,Uke_omsatt,44198.979999999996
2009,35,Ørret_omsatt,3129.0963831980507
2009,36,Laks_omsatt,36406.262955217288
2009,36,Uke_omsatt,39154.083000000006
2009,36,Ørret_omsatt,2554.9866115102736
2009,37,Laks_omsatt,36299.632952311906
2009,37,Uke_omsatt,39356.164999999994
2009,37,Ørret_omsatt,2510.5802471575093
2009,38,Laks_omsatt,37607.604996516522
2009,38,Uke_omsatt,40774.272
2009,38,Ørret_omsatt,2601.0431116809154
2009,39,Laks_omsatt,34781.125579865991
2009,39,Uke_omsatt,37709.795
2009,39,Ørret_omsatt,2405.5561930731569
2009,40,Laks_omsatt,33589.225739774251
2009,40,Uke_omsatt,36926.132
2009,40,Ørret_omsatt,2269.1692909122953
2009,41,Laks_omsatt,33844.325455086961
2009,41,Uke_omsatt,38010.957
2009,41,Ørret_omsatt,2205.1660173787886
2009,42,Laks_omsatt,33162.711134739606
2009,42,Uke_omsatt,37245.428
2009,42,Ørret_omsatt,2160.7546510425514
2009,43,Laks_omsatt,33300.441873054631
2009,43,Uke_omsatt,37400.115
2009,43,Ørret_omsatt,2169.7286559782929
2009,44,Laks_omsatt,28916.77449944309
2009,44,Uke_omsatt,32476.767
2009,44,Ørret_omsatt,1884.1057577879153
2009,45,Laks_omsatt,26942.855190204671
2009,45,Uke_omsatt,30277.854999999996
2009,45,Ørret_omsatt,1623.745577643924
2009,46,Laks_omsatt,28655.332864991549
2009,46,Uke_omsatt,32202.304
2009,46,Ørret_omsatt,1726.9502317764998
2009,47,Laks_omsatt,29422.116064989652
2009,47,Uke_omsatt,33064
2009,47,Ørret_omsatt,1773.1614006084217
2009,48,Laks_omsatt,30737.573143598816
2009,48,Uke_omsatt,34542.285
2009,48,Ørret_omsatt,1852.43910146429
2009,49,Laks_omsatt,22085.104321326675
2009,49,Uke_omsatt,26071.149
2009,49,Ørret_omsatt,1371.1423728815716
2009,50,Laks_omsatt,24010.140924125404
2009,50,Uke_omsatt,28709.688000000002
2009,50,Ørret_omsatt,1490.6572828879721
2009,51,Laks_omsatt,24312.338300582785
2009,51,Uke_omsatt,29071.035000000003
2009,51,Ørret_omsatt,1509.4190519883441
2009,52,Laks_omsatt,9202.1190646738323
2009,52,Uke_omsatt,11003.266
2009,52,Ørret_omsatt,571.30884175591189
2009,53,Laks_omsatt,13884.120683753847
2009,53,Uke_omsatt,15205.096
2009,53,Ørret_omsatt,861.98851056877322
2010,1,Laks_omsatt,22461.49944924076
2010,1,Uke_omsatt,24656.23
2010,1,Ørret_omsatt,1167.1237304366884
2010,2,Laks_omsatt,13795.723177081802
2010,2,Uke_omsatt,15143.714000000002
2010,2,Ørret_omsatt,716.84065148428226
2010,3,Laks_omsatt,12545.968661167142
2010,3,Uke_omsatt,13771.845000000001
2010,3,Ørret_omsatt,651.90205929275714
2010,4,Laks_omsatt,14258.077205940739
2010,4,Uke_omsatt,15651.245
2010,4,Ørret_omsatt,740.86506535583783
2010,5,Laks_omsatt,14414.628566072293
2010,5,Uke_omsatt,15589.95
2010,5,Ørret_omsatt,582.52725883380708
2010,6,Laks_omsatt,9739.9162435674989
2010,6,Uke_omsatt,10534.077
2010,6,Ørret_omsatt,393.61171775113155
2010,7,Laks_omsatt,13447.164413149891
2010,7,Uke_omsatt,14543.601999999999
2010,7,Ørret_omsatt,543.42987672377853
2010,8,Laks_omsatt,13651.917517983426
2010,8,Uke_omsatt,14765.05
2010,8,Ørret_omsatt,551.70440591817817
2010,9,Laks_omsatt,10902.661348832031
2010,9,Uke_omsatt,11425.082999999999
2010,9,Ørret_omsatt,482.28496578709286
2010,10,Laks_omsatt,12220.713390901134
2010,10,Uke_omsatt,12806.292000000001
2010,10,Ørret_omsatt,540.58969191554434
2010,11,Laks_omsatt,10099.097625339757
2010,11,Uke_omsatt,10583.015
2010,11,Ørret_omsatt,446.73890134533735
2010,12,Laks_omsatt,15274.064303632462
2010,12,Uke_omsatt,16005.95
2010,12,Ørret_omsatt,675.65627734519921
2010,13,Laks_omsatt,11582.74550770962
2010,13,Uke_omsatt,12674.95
2010,13,Ørret_omsatt,547.63094040844055
2010,14,Laks_omsatt,11986.337637557715
2010,14,Uke_omsatt,14040.92
2010,14,Ørret_omsatt,621.849591584875
2010,15,Laks_omsatt,13924.186312620192
2010,15,Uke_omsatt,16310.936
2010,15,Ørret_omsatt,722.3849213560818
2010,16,Laks_omsatt,11608.003094956446
2010,16,Uke_omsatt,13597.735
2010,16,Ørret_omsatt,602.22164617627345
2010,17,Laks_omsatt,13800.750490440088
2010,17,Uke_omsatt,16166.341999999999
2010,17,Ørret_omsatt,715.981087430269
2010,18,Laks_omsatt,19078.772221503539
2010,18,Uke_omsatt,20372.464999999997
2010,18,Ørret_omsatt,1126.776674614702
2010,19,Laks_omsatt,19785.964921453182
2010,19,Uke_omsatt,21127.611
2010,19,Ørret_omsatt,1168.5428967546638
2010,20,Laks_omsatt,18211.813903489707
2010,20,Uke_omsatt,19446.72
2010,20,Ørret_omsatt,1075.5748258133331
2010,21,Laks_omsatt,18150.405858262562
2010,21,Uke_omsatt,19381.148
2010,21,Ørret_omsatt,1071.9481169144426
2010,22,Laks_omsatt,20507.112642970413
2010,22,Uke_omsatt,23234.342
2010,22,Ørret_omsatt,1357.2528098031523
2010,23,Laks_omsatt,23176.311711491529
2010,23,Uke_omsatt,26663.714
2010,23,Ørret_omsatt,1575.5447745329488
2010,24,Laks_omsatt,22828.133959286402
2010,24,Uke_omsatt,26263.145
2010,24,Ørret_omsatt,1551.8753639328395
2010,25,Laks_omsatt,26502.579242387692
2010,25,Uke_omsatt,30490.494
2010,25,Ørret_omsatt,1801.6671831474125
2010,26,Laks_omsatt,26834.947586168739
2010,26,Uke_omsatt,30550.059
2010,26,Ørret_omsatt,1717.8426166888917
2010,27,Laks_omsatt,28710.891215771353
2010,27,Uke_omsatt,32177.671000000002
2010,27,Ørret_omsatt,1668.7200664408244
2010,28,Laks_omsatt,29491.335239812186
2010,28,Uke_omsatt,33052.352
2010,28,Ørret_omsatt,1714.080643855968
2010,29,Laks_omsatt,33232.429026245147
2010,29,Uke_omsatt,37245.175
2010,29,Ørret_omsatt,1931.5186267085685
2010,30,Laks_omsatt,34637.124053396423
2010,30,Uke_omsatt,38819.484
2010,30,Ørret_omsatt,2013.1616088584692
2010,31,Laks_omsatt,40044.820432261811
2010,31,Uke_omsatt,43298.699
2010,31,Ørret_omsatt,2071.9094700137571
2010,32,Laks_omsatt,35977.897944551471
2010,32,Uke_omsatt,38901.315
2010,32,Ørret_omsatt,1861.4878692888258
2010,33,Laks_omsatt,35831.323948843507
2010,33,Uke_omsatt,38742.831
2010,33,Ørret_omsatt,1853.9041656665606
2010,34,Laks_omsatt,38944.068998377959
2010,34,Uke_omsatt,42108.505000000005
2010,34,Ørret_omsatt,2014.9568530366616
2010,35,Laks_omsatt,33841.972920739187
2010,35,Uke_omsatt,36913.26
2010,35,Ørret_omsatt,1730.0636018199918
2010,36,Laks_omsatt,35304.929129333061
2010,36,Uke_omsatt,38737.035
2010,36,Ørret_omsatt,1790.3228226190352
2010,37,Laks_omsatt,37455.825559733406
2010,37,Uke_omsatt,41097.027
2010,37,Ørret_omsatt,1899.3953817035997
2010,38,Laks_omsatt,38084.884695111614
2010,38,Uke_omsatt,41787.239
2010,38,Ørret_omsatt,1931.2951462582573
2010,39,Laks_omsatt,38254.737822172312
2010,39,Uke_omsatt,41818.135
2010,39,Ørret_omsatt,1927.7228077392363
2010,40,Laks_omsatt,34886.603296806119
2010,40,Uke_omsatt,37577.045
2010,40,Ørret_omsatt,1713.6129273121965
2010,41,Laks_omsatt,36113.0511039656
2010,41,Uke_omsatt,38898.076
2010,41,Ørret_omsatt,1773.8554450242775
2010,42,Laks_omsatt,32985.742003613363
2010,42,Uke_omsatt,35529.59
2010,42,Ørret_omsatt,1620.2435483179197
2010,43,Laks_omsatt,33420.968500165
2010,43,Uke_omsatt,35998.381
2010,43,Ørret_omsatt,1641.6216614134976
2010,44,Laks_omsatt,30166.995684266967
2010,44,Uke_omsatt,31952.979
2010,44,Ørret_omsatt,1481.7881048185557
2010,45,Laks_omsatt,27308.395993807448
2010,45,Uke_omsatt,28925.141
2010,45,Ørret_omsatt,1341.3750831808045
2010,46,Laks_omsatt,28674.934511772448
2010,46,Uke_omsatt,30372.583
2010,46,Ørret_omsatt,1408.4987882354972
2010,47,Laks_omsatt,24610.04600483775
2010,47,Uke_omsatt,26067.04
2010,47,Ørret_omsatt,1208.8334486693552
2010,48,Laks_omsatt,26045.839468419261
2010,48,Uke_omsatt,28503.748
2010,48,Ørret_omsatt,1279.3589228524174
2010,49,Laks_omsatt,20999.058582340705
2010,49,Uke_omsatt,23500.859
2010,49,Ørret_omsatt,1031.4635088415023
2010,50,Laks_omsatt,22198.494369012431
2010,50,Uke_omsatt,24843.194
2010,50,Ørret_omsatt,1090.3792092906119
2010,51,Laks_omsatt,15719.496691628874
2010,51,Uke_omsatt,17592.297
2010,51,Ørret_omsatt,772.1340054932391
2010,52,Laks_omsatt,14259.845614819307
2010,52,Uke_omsatt,15958.744999999999
2010,52,Ørret_omsatt,700.43665699227336
2011,1,Laks_omsatt,17757.604886706526
2011,1,Uke_omsatt,19584.355
2011,1,Ørret_omsatt,1184.8917951170083
2011,2,Laks_omsatt,14348.778693617269
2011,2,Uke_omsatt,15824.858
2011,2,Ørret_omsatt,957.43487100247876
2011,3,Laks_omsatt,15235.073304341195
2011,3,Uke_omsatt,16802.327
2011,3,Ørret_omsatt,1016.573657961826
2011,4,Laks_omsatt,13284.05802560369
2011,4,Uke_omsatt,14650.608
2011,4,Ørret_omsatt,886.39044853280109
2011,5,Laks_omsatt,13092.673109674393
2011,5,Uke_omsatt,14342.921999999999
2011,5,Ørret_omsatt,798.24275588719354
2011,6,Laks_omsatt,11553.017097223536
2011,6,Uke_omsatt,12635.134
2011,6,Ørret_omsatt,687.85571113284061
2011,7,Laks_omsatt,14583.50455647761
2011,7,Uke_omsatt,15949.473
2011,7,Ørret_omsatt,868.28806822381466
2011,8,Laks_omsatt,10971.9874207306
2011,8,Uke_omsatt,11999.682
2011,8,Ørret_omsatt,653.261753731931
2011,9,Laks_omsatt,9393.2125198020349
2011,9,Uke_omsatt,10370.899
2011,9,Ørret_omsatt,555.50740217646944
2011,10,Laks_omsatt,13702.628636754584
2011,10,Uke_omsatt,15164.88
2011,10,Ørret_omsatt,808.99397674905526
2011,11,Laks_omsatt,12117.005551663502
2011,11,Uke_omsatt,13410.05
2011,11,Ørret_omsatt,715.37985647784
2011,12,Laks_omsatt,11509.551877646205
2011,12,Uke_omsatt,12737.773000000001
2011,12,Ørret_omsatt,679.51620020710652
2011,13,Laks_omsatt,12297.536861552722
2011,13,Uke_omsatt,13626.55
2011,13,Ørret_omsatt,768.46963060847156
2011,14,Laks_omsatt,12105.813127771546
2011,14,Uke_omsatt,13773.242999999999
2011,14,Ørret_omsatt,926.32578046766935
2011,15,Laks_omsatt,12225.519075972976
2011,15,Uke_omsatt,13909.436999999998
2011,15,Ørret_omsatt,935.48557045649136
2011,16,Laks_omsatt,11892.681448200725
2011,16,Uke_omsatt,13530.755
2011,16,Ørret_omsatt,910.01713871539323
2011,17,Laks_omsatt,16258.991813425091
2011,17,Uke_omsatt,18498.472
2011,17,Ørret_omsatt,1244.1232259431806
2011,18,Laks_omsatt,16266.706576546034
2011,18,Uke_omsatt,18149.102
2011,18,Ørret_omsatt,1456.2843524765904
2011,19,Laks_omsatt,21142.355809087094
2011,19,Uke_omsatt,23588.965
2011,19,Ørret_omsatt,1892.7790818861424
2011,20,Laks_omsatt,17623.388349416837
2011,20,Uke_omsatt,19662.78
2011,20,Ørret_omsatt,1577.7419092244704
2011,21,Laks_omsatt,24384.908224000872
2011,21,Uke_omsatt,27206.748
2011,21,Ørret_omsatt,2183.0700711348568
2011,22,Laks_omsatt,21463.94386141657
2011,22,Uke_omsatt,24481.141
2011,22,Ørret_omsatt,1886.1220480918043
2011,23,Laks_omsatt,21595.415985253094
2011,23,Uke_omsatt,25003.716
2011,23,Ørret_omsatt,1873.958714710931
2011,24,Laks_omsatt,23621.251213289528
2011,24,Uke_omsatt,27349.279
2011,24,Ørret_omsatt,2049.7521137702356
2011,25,Laks_omsatt,26264.127790727
2011,25,Uke_omsatt,30409.268
2011,25,Ørret_omsatt,2279.0897471631911
2011,26,Laks_omsatt,27656.750292433717
2011,26,Uke_omsatt,31533.3
2011,26,Ørret_omsatt,2345.0718252116976
2011,27,Laks_omsatt,30429.006247930443
2011,27,Uke_omsatt,32683.4
2011,27,Ørret_omsatt,2340.8717655259134
2011,28,Laks_omsatt,33800.62698605263
2011,28,Uke_omsatt,36304.814
2011,28,Ørret_omsatt,2600.2470381071089
2011,29,Laks_omsatt,37459.619231621989
2011,29,Uke_omsatt,40234.89
2011,29,Ørret_omsatt,2881.7295015219011
2011,30,Laks_omsatt,41526.710635316886
2011,30,Uke_omsatt,44603.3
2011,30,Ørret_omsatt,3194.6066082256425
2011,31,Laks_omsatt,35559.0699810454
2011,31,Uke_omsatt,39284.077
2011,31,Ørret_omsatt,2440.6655183049052
2011,32,Laks_omsatt,38813.722412679352
2011,32,Uke_omsatt,42849.431
2011,32,Ørret_omsatt,2664.05488051799
2011,33,Laks_omsatt,37887.116499154552
2011,33,Uke_omsatt,41826.479999999996
2011,33,Ørret_omsatt,2600.455492136829
2011,34,Laks_omsatt,45185.59179044763
2011,34,Uke_omsatt,49883.824
2011,34,Ørret_omsatt,3101.4004546781603
2011,35,Laks_omsatt,43266.123511145517
2011,35,Uke_omsatt,47700.937999999995
2011,35,Ørret_omsatt,2799.694657236922
2011,36,Laks_omsatt,41153.100824653062
2011,36,Uke_omsatt,45590.513
2011,36,Ørret_omsatt,2555.8497387339285
2011,37,Laks_omsatt,44191.190019311085
2011,37,Uke_omsatt,48956.19
2011,37,Ørret_omsatt,2744.5329562514148
2011,38,Laks_omsatt,45148.845930478135
2011,38,Uke_omsatt,50017.107
2011,38,Ørret_omsatt,2804.0090239426995
2011,39,Laks_omsatt,43580.408900199865
2011,39,Uke_omsatt,48608.270000000004
2011,39,Ørret_omsatt,3120.0033661239131
2011,40,Laks_omsatt,40419.687375857211
2011,40,Uke_omsatt,42412.384000000005
2011,40,Ørret_omsatt,2893.7213728109928
2011,41,Laks_omsatt,42841.316689056184
2011,41,Uke_omsatt,44953.4
